line,direction,stop_number,distance,ulica_id,bus_stop_group,typ,bus_stop_platform
517,TP-URN,2,713,1907,7071,1,04
517,TP-URN,3,1038,1907,7070,1,02
517,TP-URN,4,1718,1207,7069,1,04
517,TP-URN,5,2289,1605,7040,1,04
517,TP-URN,6,2665,0101,7033,1,02
517,TP-URN,7,3245,0101,7013,1,06
517,TP-URN,8,3732,0101,7002,1,02
517,TP-URN,9,4879,0801,4001,1,04
517,TP-URN,10,5565,0801,4003,1,02
517,TP-URN,11,6267,0830,4116,1,02
517,TP-URN,12,7078,0101,4044,1,02
517,TP-URN,13,8230,0101,4051,1,02
517,TP-URN,14,9170,0101,4047,1,02
517,TP-URN,15,9983,0101,4048,1,02
517,TP-URN,16,10766,1403,4049,1,04
517,TP-URN,17,11051,1220,4090,1,02
517,TP-URN,18,11850,1902,4092,1,04
517,TP-URN,19,12714,0515,4094,1,04
517,TP-URN,20,13094,0515,4125,1,02
517,TP-URN,21,13433,0515,4095,1,02
517,TP-URN,22,13839,1845,4123,1,02
517,TP-URN,23,14241,2030,4098,1,02
517,TP-URN,24,14621,1259,4110,1,02
517,TP-URN,25,14948,2023,4099,1,04
517,TP-URN,26,15331,1246,4100,1,02
517,TP-URN,27,16121,2530,4218,2,02
517,TP-URN,28,16862,2526,4219,1,02
517,TP-URN,29,17329,1243,4343,1,01
517,TP-URN,30,17727,1723,4342,1,02
517,TP-URN,31,18163,1723,4221,4,02
517,TP-URN,32,18276,1723,4221,5,03
517,TX-CEN1,1,0,1723,4221,3,03
517,TX-CEN1,2,387,1723,4207,2,01
517,TX-CEN1,3,714,1243,4342,1,04
517,TX-CEN1,4,834,1243,4343,1,02
517,TX-CEN1,5,1527,2526,4219,1,01
517,TX-CEN1,6,2317,1304,4218,2,03
517,TX-CEN1,7,2907,1246,4100,1,01
517,TX-CEN1,8,3467,1259,4099,1,01
517,TX-CEN1,9,3822,2030,4110,1,01
517,TX-CEN1,10,4402,1845,4123,1,01
517,TX-CEN1,11,4912,0515,4095,1,01
517,TX-CEN1,12,5232,0515,4125,1,01
517,TX-CEN1,13,5659,1902,4094,1,01
517,TX-CEN1,14,6548,1220,4092,1,03
517,TX-CEN1,15,7323,1403,4090,1,01
517,TX-CEN1,16,7748,0101,4049,1,01
517,TX-CEN1,17,8502,0101,4048,1,01
517,TX-CEN1,18,9135,0101,4047,1,01
517,TX-CEN1,19,10145,0101,4051,1,01
517,TX-CEN1,20,11259,0101,4044,1,01
517,TX-CEN1,21,12159,1231,4116,1,01
517,TX-CEN1,22,12974,0801,4003,1,01
517,TX-CEN1,23,13610,0101,4001,1,03
517,TX-CEN1,24,14566,0101,7002,1,01
517,TX-CEN1,25,15206,1503,7013,4,01
517,TX-KRU,1,0,1723,4221,3,03
517,TX-KRU,2,387,1723,4207,2,01
517,TX-KRU,3,714,1243,4342,1,04
517,TX-KRU,4,834,1243,4343,1,02
517,TX-KRU,5,1527,2526,4219,1,01
517,TX-KRU,6,2317,1304,4218,2,03
517,TX-KRU,7,2907,1246,4100,1,01
517,TX-KRU,8,3467,1259,4099,1,01
517,TX-KRU,9,3822,2030,4110,1,01
517,TX-KRU,10,4402,1845,4123,1,01
517,TX-KRU,11,4912,0515,4095,1,01
517,TX-KRU,12,5232,0515,4125,1,01
517,TX-KRU,13,5659,1902,4094,1,01
517,TX-KRU,14,6548,1220,4092,1,03
517,TX-KRU,15,7323,1403,4090,1,01
517,TX-KRU,16,7748,0101,4049,1,01
517,TX-KRU,17,8502,0101,4048,1,01
517,TX-KRU,18,9135,0101,4047,1,01
517,TX-KRU,19,10145,0101,4051,1,01
517,TX-KRU,20,11259,0101,4044,1,01
517,TX-KRU,21,12159,1231,4116,1,01
517,TX-KRU,22,12974,0801,4003,1,01
517,TX-KRU,23,13610,0101,4001,1,03
517,TX-KRU,24,14566,0101,7002,1,01
517,TX-KRU,25,15276,0101,7013,1,15
517,TX-KRU,26,15613,0101,7033,4,01
517,TX-SZA,1,0,1405,7076,3,07
517,TX-SZA,2,713,1907,7071,1,04
517,TX-SZA,3,1038,1907,7070,1,02
517,TX-SZA,4,1718,1207,7069,1,04
517,TX-SZA,5,2289,1605,7040,1,04
517,TX-SZA,6,2665,0101,7033,1,02
517,TX-SZA,7,3245,0101,7013,1,06
517,TX-SZA,8,3732,0101,7002,1,02
517,TX-SZA,9,4879,0801,4001,1,04
517,TX-SZA,10,5565,0801,4003,1,02
517,TX-SZA,11,6267,0830,4116,1,02
517,TX-SZA,12,7078,0101,4044,1,02
517,TX-SZA,13,8230,0101,4051,1,02
517,TX-SZA,14,9170,0101,4047,1,02
517,TX-SZA,15,9983,0101,4048,1,02
517,TX-SZA,16,10766,1403,4049,1,04
517,TX-SZA,17,11051,1220,4090,1,02
517,TX-SZA,18,11850,1902,4092,1,04
517,TX-SZA,19,12714,0515,4094,1,04
517,TX-SZA,20,13094,0515,4125,1,02
517,TX-SZA,21,13433,0515,4095,4,02
517,TX-TOR6,1,0,1723,4221,5,03
517,TX-TOR6,2,387,1723,4207,2,01
517,TX-TOR6,3,714,1243,4342,1,04
517,TX-TOR6,4,834,1243,4343,1,02
517,TX-TOR6,5,1527,2526,4219,1,01
517,TX-TOR6,6,2317,1304,4218,2,03
517,TX-TOR6,7,2907,1246,4100,1,01
517,TX-TOR6,8,3467,1259,4099,1,01
517,TX-TOR6,9,3822,2030,4110,1,01
517,TX-TOR6,10,4402,1845,4123,1,01
517,TX-TOR6,11,4912,0515,4095,1,01
517,TX-TOR6,12,5232,0515,4125,1,01
517,TX-TOR6,13,5659,1902,4094,1,01
517,TX-TOR6,14,6548,1220,4092,1,03
517,TX-TOR6,15,7323,1403,4090,1,01
517,TX-TOR6,16,7748,0101,4049,1,01
517,TX-TOR6,17,8502,0101,4048,1,01
517,TX-TOR6,18,9135,0101,4047,1,01
517,TX-TOR6,19,10145,0101,4051,1,01
517,TX-TOR6,20,11259,0101,4044,1,01
517,TX-TOR6,21,12159,1231,4116,1,01
517,TX-TOR6,22,12974,0801,4003,1,01
517,TX-TOR6,23,13610,0101,4001,1,03
517,TX-TOR6,24,14566,0101,7002,1,01
517,TX-TOR6,25,15276,0101,7013,1,15
517,TX-TOR6,26,15613,0101,7033,1,01
517,TX-TOR6,27,15947,0107,7040,1,03
517,TX-TOR6,28,16717,1907,7069,1,01
517,TX-TOR6,29,17069,1907,7070,1,01
517,TX-TOR6,30,17379,0813,7092,1,01
517,TX-TOR6,31,17716,0813,7077,1,01
517,TX-TOR6,32,18066,2016,7076,1,03
517,TX-TOR6,33,18536,1405,7076,4,06
517,TX-URN1,1,0,1405,7076,3,07
517,TX-URN1,2,713,1907,7071,1,04
517,TX-URN1,3,1038,1907,7070,1,02
517,TX-URN1,4,1718,1207,7069,1,04
517,TX-URN1,5,2289,1605,7040,1,04
517,TX-URN1,6,2665,0101,7033,1,02
517,TX-URN1,7,3245,0101,7013,1,06
517,TX-URN1,8,3732,0101,7002,1,02
517,TX-URN1,9,4879,0801,4001,1,04
517,TX-URN1,10,5565,0801,4003,1,02
517,TX-URN1,11,6267,0830,4116,1,02
517,TX-URN1,12,7078,0101,4044,1,02
517,TX-URN1,13,8230,0101,4051,1,02
517,TX-URN1,14,9170,0101,4047,1,02
517,TX-URN1,15,9983,0101,4048,1,02
517,TX-URN1,16,10766,1403,4049,1,04
517,TX-URN1,17,11051,1220,4090,1,02
517,TX-URN1,18,11850,1902,4092,1,04
517,TX-URN1,19,12714,0515,4094,1,04
517,TX-URN1,20,13094,0515,4125,1,02
517,TX-URN1,21,13433,0515,4095,1,02
517,TX-URN1,22,13839,1845,4123,1,02
517,TX-URN1,23,14241,2030,4098,1,02
517,TX-URN1,24,14621,1259,4110,1,02
517,TX-URN1,25,14948,2023,4099,1,04
517,TX-URN1,26,15331,1246,4100,1,02
517,TX-URN1,27,16121,2530,4218,2,02
517,TX-URN1,28,16862,2526,4219,1,02
517,TX-URN1,29,17329,1243,4343,1,01
517,TX-URN1,30,17727,1723,4342,1,02
517,TX-URN1,31,18154,1723,4221,4,01
517,TX-URN2,1,0,1405,7076,3,07
517,TX-URN2,2,713,1907,7071,1,04
517,TX-URN2,3,1038,1907,7070,1,02
517,TX-URN2,4,1718,1207,7069,1,04
517,TX-URN2,5,2289,1605,7040,1,04
517,TX-URN2,6,2665,0101,7033,1,02
517,TX-URN2,7,3245,0101,7013,1,06
517,TX-URN2,8,3732,0101,7002,1,02
517,TX-URN2,9,4879,0801,4001,1,04
517,TX-URN2,10,5565,0801,4003,1,02
517,TX-URN2,11,6267,0830,4116,1,02
517,TX-URN2,12,7078,0101,4044,1,02
517,TX-URN2,13,8230,0101,4051,1,02
517,TX-URN2,14,9170,0101,4047,1,02
517,TX-URN2,15,9983,0101,4048,1,02
517,TX-URN2,16,10766,1403,4049,1,04
517,TX-URN2,17,11051,1220,4090,1,02
517,TX-URN2,18,11850,1902,4092,1,04
517,TX-URN2,19,12714,0515,4094,1,04
517,TX-URN2,20,13094,0515,4125,1,02
517,TX-URN2,21,13433,0515,4095,1,02
517,TX-URN2,22,13839,1845,4123,1,02
517,TX-URN2,23,14241,2030,4098,1,02
517,TX-URN2,24,14621,1259,4110,1,02
517,TX-URN2,25,14948,2023,4099,1,04
517,TX-URN2,26,15331,1246,4100,1,02
517,TX-URN2,27,16121,2530,4218,2,02
517,TX-URN2,28,16862,2526,4219,1,02
517,TX-URN2,29,17329,1243,4343,1,01
517,TX-URN2,30,17727,1723,4342,1,02
517,TX-URN2,31,18163,1723,4221,4,02
517,TX-URNC,1,0,1503,7013,7,01
